#,objectid,highway,name,ref,kod,name_kz,name_ru,location,Shape__Length,len_km,start_km,end_km,ref2,ref3,data_kgp.kgp.Road.area,geometry_wkt
3654,78002,residential,,,6,,ул. Ботакара (мкр.Курылысшы),,1061.36784017807,,,,,,,"LINESTRING (76.87665269950287 43.272171400063186, 76.87622230048058 43.27272529941471, 76.87591900049456 43.27300289995151, 76.87543879977122 43.27339089995604, 76.87553930059028 43.273607399769986, 76.87558800005846 43.27396259928148, 76.87536850031202 43.274992600475535, 76.87511640070394 43.27520580021241, 76.87441719969749 43.276372000510754, 76.87441200024863 43.27662290037412, 76.87457980015382 43.27684549983727, 76.87458790026275 43.27693419969794, 76.87453100007434 43.27717110001986, 76.87422200027784 43.27788149984063, 76.87401880046227 43.278029500176366, 76.87386430011487 43.27847350033171)"
3655,78006,residential,,,7,,бульв. Мусрепова,,407.881825024616,,,,,,,"LINESTRING (76.91887267074517 43.23179859305103, 76.9189846969493 43.23083713668097, 76.91917601115537 43.22923108363284, 76.91930277332342 43.22923837116773)"
3656,78022,residential,,,6,,ул. Вековая,,478.705771754238,,,,,,,"LINESTRING (76.94301960027963 43.314287499730014, 76.94335770010143 43.31431649999998, 76.94423060024954 43.31433539994082, 76.94442240044417 43.31433950006902, 76.94558300762156 43.314345620521266, 76.94647739996286 43.31435559991611, 76.94731692769817 43.314359086298474)"
3657,78025,residential,,,6,,ул. МТФ-1 (мкр.Айгерим-1),,1438.75878432292,,,,,,,"LINESTRING (76.85050429926085 43.27511899977159, 76.85074649943448 43.27522479995332, 76.85160200011384 43.27563269974151, 76.85193710046093 43.2758046999318, 76.8521047000418 43.27584579978549, 76.8525991004348 43.27583759956866, 76.85279100034242 43.27589450007748, 76.85284710013192 43.27680060015569, 76.85287730059349 43.278547900072645, 76.85287900020599 43.27866480050056, 76.85288689999061 43.27922370003859, 76.85288839927883 43.27933260019771, 76.8529198007879 43.280148599637734, 76.85297440039085 43.281106199507185, 76.85297860001481 43.28125319992535, 76.85300379955515 43.28143590016491, 76.85308780011907 43.28156399947197, 76.85323479953382 43.2816333003784, 76.85422070055816 43.28157240033908, 76.8543362005475 43.28159129999699, 76.85439499977441 43.28168160038873, 76.85442650009816 43.282055399854634, 76.85446429940869 43.28219399981509, 76.8545356993041 43.28232629986921, 76.85455880037995 43.28246799962685)"
3658,78053,residential,,,6,,пер. Горный,,536.988275134095,,,,,,,"LINESTRING (76.96524793228483 43.23628703838663, 76.96527883073736 43.23639612792898, 76.96527883073736 43.23646192789677, 76.96519564225044 43.236653266511404, 76.96518851232204 43.236758892054134, 76.9652099030056 43.23691300151032, 76.9652099030056 43.23695975390196, 76.9651980191927 43.23700304292761, 76.96518138149531 43.237042868594614, 76.96510770077738 43.23715368844473, 76.96491993401838 43.23757878352049, 76.96483674642984 43.23768787075035, 76.96478445639545 43.23778656858307, 76.96472266038873 43.23803071468444, 76.96465135571475 43.23827659143653, 76.96463947190185 43.2383562417342, 76.96472979031715 43.23875448969741, 76.9647630657119 43.23883760259641, 76.96479634110665 43.23887223222861, 76.96486289099786 43.2388912793032, 76.96492944088902 43.23888262189974, 76.96520515001943 43.2387458322745, 76.96530972918985 43.23867310895713, 76.96571894683606 43.2384357898365)"
3659,78614,residential, ,,6,Желтоқсан көшесі,ул. Желтоқсан,,734.27985629325,,,,,,,"LINESTRING (77.03245400057249 43.30045329926689, 77.02999469988713 43.30465109986981, 77.02991350027028 43.30472540026145, 77.02980379980441 43.30475289958099, 77.02976219972193 43.30480179965006)"
3660,78652,residential,,,6,,ул. Жауқазын (мкр.Акжар),,415.017155041639,,,,,,,"LINESTRING (76.79283316948609 43.18895860316992, 76.79330128607222 43.1890066629638, 76.79655542151085 43.189073536475064)"
3661,78062,residential,,,6,,,,1296.25043350077,,,,,,,"LINESTRING (76.99487361577026 43.30323123879359, 76.99591821810515 43.30326496691583, 76.99652251928832 43.303290480198356, 76.99660867760554 43.30330345224093, 76.99673358385421 43.30334009205208, 76.99845544943798 43.304356202420934, 76.99940165211328 43.30484266287961, 77.00021451695264 43.30535463120807, 77.00042842827966 43.30544803086518, 77.00095734553918 43.30559331791863, 77.00182249951457 43.30598074923511, 77.00316063625 43.306716170191216, 77.00364550282293 43.306939285124116, 77.0040661964469 43.30724022976311, 77.00428180019993 43.30740989973995, 77.00452945763892 43.30757046729248)"
3662,78064,residential,,,6,,ул. Данекер (мкр.Кайрат),,359.964074792909,,,,,,,"LINESTRING (76.99405034664329 43.30262803811177, 76.99355799979898 43.30324190055097, 76.9929970351417 43.3040086511417, 76.99249790781367 43.304691860566805)"
3663,78068,residential,,,6,,мкр. Дарын,,628.135570748942,,,,,,,"LINESTRING (76.86586599996404 43.19487939978661, 76.86559759952685 43.1947890001344, 76.86513639996839 43.194633699668806, 76.8650315000994 43.19456629981433, 76.86496549997716 43.19450240034027, 76.8649414996877 43.194443500331246, 76.86494249951264 43.19436769981236, 76.86497610009751 43.194266699762586, 76.86504400015657 43.194162400127794, 76.86511700084985 43.194091699676164, 76.8652009996171 43.194037799490836, 76.86528319995718 43.19400410055367, 76.86537420019377 43.19399069982453, 76.86548410008565 43.19400410055367, 76.86556350037696 43.194020999797566, 76.8659189996675 43.194133000066635, 76.86666890069027 43.19436929974308, 76.86636730031677 43.195003499673426, 76.86592170000324 43.195940800458814)"
3664,78072,residential,,,6,,ул. Юрия Долгорукого,,372.220964733278,,,,,,,"LINESTRING (76.8416640998224 43.259008800573554, 76.84166659983381 43.26127419995296, 76.84169000004864 43.26144299989561)"
3665,78073,residential,,,6,,ул. Жарсуат,,544.961561033268,,,,,,,"LINESTRING (76.94088989237036 43.2832881298651, 76.94010620031985 43.28497439981424, 76.93956169998512 43.286105899718656, 76.93944890033153 43.28668469943256)"
3666,78074,residential,,,6,,ул. Школьная,,488.558472081453,,,,,,,"LINESTRING (76.84319760396242 43.203215330848636, 76.84158192733007 43.203089137208494, 76.84119593203229 43.2030391175232, 76.84069219994007 43.20292199987245, 76.83983208371679 43.202668653123226, 76.83899147261326 43.20240448118376)"
3667,78076,residential,,,6,,ул. Енисейская,,1191.10931576645,,,,,,,"LINESTRING (76.95730670030737 43.31757499994717, 76.95863840061381 43.31730400007993, 76.95949940077934 43.317132200238554, 76.96041140010018 43.31692339968681, 76.96153790004288 43.31667750000489, 76.9623989002084 43.3164784998134, 76.9627448998148 43.31642769999375, 76.96336679989275 43.31640690005538, 76.96400429921559 43.31636870014999, 76.96494779975852 43.31636369950698, 76.96594640206263 43.31630586626642, 76.96672939971542 43.31626039963405, 76.96724769888827 43.31623237088004, 76.96777059384212 43.31624101728534)"
3668,78077,residential,,,6,,ул. Дзержинского (мкр.Достык),,370.335184935074,,,,,,,"LINESTRING (76.84023529343038 43.21081790766301, 76.8392791401167 43.21064799122502, 76.8383904359078 43.2104863952918, 76.83810559989413 43.21044149970893, 76.8372408268044 43.2103034631478, 76.83699744265124 43.210261887584)"
3669,78078,residential,,,6,,ул. Ильяса Жансугурова (мкр.Заря Востока),,1884.2391541633,,,,,,,"LINESTRING (76.88425320049303 43.291876799795254, 76.88471339932823 43.29293830012598, 76.88537469951454 43.29446380019766, 76.88559219961115 43.2958499003976, 76.88566090006914 43.29695559968408, 76.88602129966955 43.29771780004073, 76.88661359936053 43.29914860010938, 76.88706879996951 43.30024510040849, 76.88762060001424 43.301579999671624, 76.8880727005372 43.30267120070102, 76.8880727005372 43.302789900278285, 76.8880727005372 43.303145900213, 76.88820140037133 43.3034895000394, 76.88825979984793 43.303594900483546, 76.88836029976866 43.30375970054878)"
3670,78079,residential,,,6,,ул. Дзержинского (мкр.Достык),,103.922359959972,,,,,,,"LINESTRING (76.83498094762056 43.2098125220231, 76.83588087807557 43.209993478990434)"
3671,78080,residential,,,6,,ул. Дрозда (мкр.Таусамалы),,1039.96134154547,,,,,,,"LINESTRING (76.83543138266695 43.194419460136444, 76.83708384081864 43.19265318000158, 76.83823896378122 43.191402937815475, 76.83907322020242 43.19053737098291, 76.84073285679155 43.18881159477309)"
3672,78081,residential,,,6,,ул. Деповская,,1825.84894777817,,,,,,,"LINESTRING (76.96011744169482 43.3467301560164, 76.95913666555917 43.34703002690276, 76.95763452969052 43.3475036142903, 76.95416122688215 43.3486452176443, 76.95239010038313 43.349189200009945, 76.95080330728213 43.349678868875955, 76.94830766974356 43.35044625310837, 76.94627788503658 43.35110042346933, 76.94507204139639 43.35147806426118)"
3673,78082,residential,,,6,,ул. Ярослава Домбровского,,513.907538755887,,,,,,,"LINESTRING (76.99029828492414 43.35325892595824, 76.9888546527367 43.352185682065965, 76.9881128545178 43.35160333455408, 76.98797024696644 43.3514434666869, 76.9877325671153 43.35104379452352, 76.98762561100263 43.35072837649513, 76.9875760940675 43.35062337853785)"
3674,78083,residential,,,6,,ул. Дрогобыческая,,371.790274870901,,,,,,,"LINESTRING (76.96388409115586 43.29454094738417, 76.96108673107291 43.29586898653334)"
3675,78084,residential,,,6,,ул. Днепропетровская,,309.35547781806,,,,,,,"LINESTRING (76.96657106176512 43.30577706223567, 76.96928616581245 43.30534594207005)"
3676,78085,residential,,,6,,ул. Дуадак (мкр.Шуакты),,310.094717827711,,,,,,,"LINESTRING (76.97390693883554 43.30633977411733, 76.97555881308226 43.306054391682494, 76.97661549955433 43.30586630040321)"
3677,78086,residential,,,6,,ул. Елибаева Абдразака (мкр.Калкаман-2),,1688.57985023348,,,,,,,"LINESTRING (76.81349090052325 43.216463600256695, 76.81246809940198 43.21597729993541, 76.81153140000409 43.2155645002486, 76.81146650031808 43.21552239994681, 76.81128919983045 43.215414899918365, 76.81103710022239 43.215261399948155, 76.81030420071465 43.214909100650836, 76.81017090060796 43.214867200229925, 76.80926959932386 43.214446200256, 76.80895790008992 43.2143244994175, 76.80807479957177 43.21400429956788, 76.80679459968059 43.213478900664995, 76.8060339000098 43.21315460055711, 76.80571539963086 43.21302330049251, 76.80552260050966 43.2129500999733, 76.80473680011319 43.21264439992751, 76.80457330044327 43.21256319972179, 76.80380949978809 43.21226669971436, 76.80358629988103 43.212180100243295, 76.80218116230014 43.21158822445266, 76.80135480027364 43.211264099577434, 76.80054354880853 43.21094485199936, 76.80042470888299 43.210879024484264)"
3678,78569,residential,,,6,,ул. Саттар Естемесов (мкр.Алгабас),,1352.26448956529,,,,,,,"LINESTRING (76.79539400045978 43.25023150009732, 76.79524260019843 43.25056690013191, 76.79469730036308 43.25162700065267, 76.79429230030712 43.25266029984947, 76.7937840999947 43.253645800370236, 76.79357630080484 43.25392090030419, 76.79318230061956 43.25425109958204, 76.79251761108968 43.25487188552455, 76.79239282880854 43.254939396693814, 76.79216465672634 43.25498353852137, 76.79192222299075 43.254986135252395, 76.79182596311817 43.25500690778818, 76.79170118083698 43.25507701488064, 76.79109390892513 43.25563051433278, 76.79008650402953 43.256501259535305, 76.78918094383266 43.257381469426704, 76.78906240214778 43.2574311664879)"
3679,78087,residential,,,6,,ул. Бердаулетулы Ер Жанибек (мкр.Калкаман-2),,2110.70816204967,,,,,,,"LINESTRING (76.79816688953606 43.22404587598224, 76.79838080176143 43.22432644771162, 76.79856619157817 43.224416507725415, 76.79915557443945 43.224573442139615, 76.79956818592083 43.224724464654045, 76.79961248094918 43.22475064646881, 76.79960219973074 43.22479780028286, 76.79940776837063 43.22510492921276, 76.79939826149997 43.22517281964239, 76.79941727524131 43.22523655345962, 76.79950854407417 43.225294744948386, 76.80025406670825 43.22551481038692, 76.80047273191975 43.2255667668388, 76.80157330827998 43.2258715773495, 76.80209786691371 43.22601754013853, 76.80307572891458 43.22627520754252, 76.80419902546497 43.22651224477814, 76.80431786539054 43.22651224477814, 76.80445096607124 43.2264602891321, 76.80462684901735 43.226366768857616, 76.80472667430331 43.22634598655493, 76.80482649958923 43.22634944983618, 76.80850229973065 43.227920700141844, 76.81398520030494 43.23029989989997)"
3680,78088,residential,,,7,,ул. Жайлы (мкр.Курылысшы),,74.5630723124905,,,,,,,"LINESTRING (76.86098238977033 43.263750551038825, 76.86106082347439 43.26379035921991, 76.86081839063709 43.26416940305089)"
3681,78089,residential,,,6,,ул. Дегерес (мкр.Туркестан),,457.016934487717,,,,,,,"LINESTRING (76.85100220038852 43.273559800382074, 76.85319149983881 43.27383750045235, 76.85507399946675 43.273800700281974)"
3682,78090,residential,,,6,,ул. Дегерес (мкр.Туркестан),,270.616166556798,,,,,,,"LINESTRING (76.85067400000116 43.27426290004193, 76.85087210008089 43.274309600221294, 76.85200830003201 43.274371899991685, 76.85252329969283 43.27433340028075, 76.8530693999271 43.27422610012879)"
3683,78099,residential,,,6,,ул. Елемесова,,1004.61470939573,,,,,,,"LINESTRING (76.83084559992253 43.236166999611754, 76.83102839989631 43.236205700162685, 76.83115840049096 43.23623479984036, 76.83166450054227 43.236347899966916, 76.83245740032443 43.236519899898816, 76.83434649987474 43.23692879986721, 76.83445769962883 43.23692229989752, 76.83476690064794 43.23690770048656, 76.83594510043186 43.23718800031949, 76.83728589977379 43.2375210003504, 76.83751930005093 43.2375790001402, 76.83873199963334 43.23787469971677, 76.83931939991278 43.23801789953021, 76.83946030066508 43.23805229992157)"
3684,78103,residential,,,6,,ул. Жас даурен (мкр.Альмерек),,760.223399600631,,,,,,,"LINESTRING (77.00673966537745 43.38039265840108, 77.00675034634617 43.38013931010474, 77.0066419789802 43.37747386559246, 77.00654741063528 43.376473489261684, 77.00647135297513 43.375761717227086, 77.00639113611518 43.37543994904115)"
3685,78130,residential,,,6,,ул. Ескелды батыра,,897.163679560147,,,,,,,"LINESTRING (76.8831138681165 43.31684671096183, 76.88223990885467 43.318012162606884, 76.88169562231897 43.318594919261066, 76.88071034113219 43.32004652598974, 76.88031816991685 43.32065174189555, 76.88017556146715 43.32095434791451, 76.87987846165325 43.3216546587903, 76.87967398982322 43.322122006172286)"
3686,78219,residential,,,6,,ул. Ярослава Домбровского,,896.445305733273,,,,,,,"LINESTRING (76.9863428410314 43.354137726159735, 76.98848671537272 43.353682291791216, 76.99031922555172 43.35325403221038, 76.99180222820314 43.352937674609706, 76.99296091657908 43.352688804287155, 76.99404984628167 43.352441294223745)"
3687,78220,residential,,,6,,ул. Есим хана (мкр.Кемел),,1804.81638820972,,,,,,,"LINESTRING (76.93947339918597 43.36893000042635, 76.94196399987075 43.37081559981357, 76.94434200032792 43.372600100531386, 76.94669649995896 43.37436679973638, 76.94909859952027 43.37616920040337, 76.95004450036164 43.376879000340324, 76.95070970013458 43.37742489996232)"
3688,78335,residential,,,6,,ул. Жайыкты (мкр.Нурлытау),,439.502362438444,,,,,,,"LINESTRING (76.89805009975169 43.1609241999075, 76.8979105994729 43.16114129991415, 76.89759140020469 43.16134680042218, 76.89711130009267 43.16132530008095, 76.89703349970085 43.16140549974877, 76.89694230003826 43.16168920013421, 76.89903659995231 43.162126699675746)"
